;prerequisite;advanced;Direct Edge;Path;Not in Gold;TP;TN;FP;FN;Path chain;FN Path
8654;FORWARDING TABLE;FILE TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8655;FORWARDING TABLE;FIREWALL;0;0;0;0;1;0;0;;0
8656;FORWARDING TABLE;FORWARDING TABLE;0;0;0;0;1;0;0;;0
8657;FORWARDING TABLE;GATEWAY;0;0;0;0;1;0;0;;0
8658;FORWARDING TABLE;GRID COMPUTE;0;0;0;0;1;0;0;;0
8659;FORWARDING TABLE;HEAD;0;0;0;0;1;0;0;;0
8660;FORWARDING TABLE;HIDDEN TERMINAL PROBLEM;0;0;0;0;1;0;0;;0
8661;FORWARDING TABLE;HOT SPOT;0;0;0;0;1;0;0;;0
8662;FORWARDING TABLE;HUB;0;0;0;0;1;0;0;;0
8663;FORWARDING TABLE;HYPERTEXT;0;0;0;0;1;0;0;;0
8664;FORWARDING TABLE;HYPERTEXT DOCUMENT;0;0;0;0;1;0;0;;0
8665;FORWARDING TABLE;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
8666;FORWARDING TABLE;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8667;FORWARDING TABLE;INSTANT MESSAGING;0;0;0;0;1;0;0;;0
8668;FORWARDING TABLE;INTERNET;0;0;0;0;1;0;0;;0
8669;FORWARDING TABLE;INTERNET INFRASTRUCTURE;0;0;0;0;1;0;0;;0
8670;FORWARDING TABLE;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;1;0;0;;0
8671;FORWARDING TABLE;INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
8672;FORWARDING TABLE;INTERNET PROTOCOL ADDRESS;0;0;0;0;1;0;0;;0
8673;FORWARDING TABLE;INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
8674;FORWARDING TABLE;INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8675;FORWARDING TABLE;INTERNET SOFTWARE;0;0;0;0;1;0;0;;0
8676;FORWARDING TABLE;INTERNET2;0;0;0;0;1;0;0;;0
8677;FORWARDING TABLE;INTERPROCESS COMMUNICATION;0;0;0;0;1;0;0;;0
8678;FORWARDING TABLE;INTRANET;0;0;0;0;1;0;0;;0
8679;FORWARDING TABLE;JAVASERVER PAGE;0;0;0;0;1;0;0;;0
8680;FORWARDING TABLE;LINK LAYER;0;0;0;0;1;0;0;;0
8681;FORWARDING TABLE;LOCAL AREA NETWORK;0;0;0;0;1;0;0;;0
8682;FORWARDING TABLE;MAGNETIC DISK;0;0;0;0;1;0;0;;0
8683;FORWARDING TABLE;MAIL SERVER;0;0;0;0;1;0;0;;0
8684;FORWARDING TABLE;MALICIOUS SOFTWARE;0;0;0;0;1;0;0;;0
8685;FORWARDING TABLE;MASS STORAGE;0;0;0;0;1;0;0;;0
8686;FORWARDING TABLE;METROPOLITAN AREA NETWORK;0;0;0;0;1;0;0;;0
8687;FORWARDING TABLE;MNEMONIC ADDRESS;0;0;0;0;1;0;0;;0
8688;FORWARDING TABLE;MNEMONIC DOMAIN NAME;0;0;0;0;1;0;0;;0
8689;FORWARDING TABLE;NAME SERVER;0;0;0;0;1;0;0;;0
8690;FORWARDING TABLE;NETWORK;0;0;0;0;1;0;0;;0
8691;FORWARDING TABLE;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8692;FORWARDING TABLE;NETWORK SOFTWARE;0;0;0;0;1;0;0;;0
8693;FORWARDING TABLE;OPEN NETWORK;0;0;0;0;1;0;0;;0
8694;FORWARDING TABLE;PEER-TO-PEER MODEL;0;0;0;0;1;0;0;;0
8695;FORWARDING TABLE;PERSONAL AREA NETWORK;0;0;0;0;1;0;0;;0
8696;FORWARDING TABLE;PHISHING;0;0;0;0;1;0;0;;0
8697;FORWARDING TABLE;PHONE NETWORK;0;0;0;0;1;0;0;;0
8698;FORWARDING TABLE;PHP;0;0;0;0;1;0;0;;0
8699;FORWARDING TABLE;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;1;0;0;;0
8700;FORWARDING TABLE;PRINT SERVER;0;0;0;0;1;0;0;;0
8701;FORWARDING TABLE;PRIVATE-KEY;0;0;0;0;1;0;0;;0
8702;FORWARDING TABLE;PROTOCOL;0;0;0;0;1;0;0;;0
8703;FORWARDING TABLE;PROXY SERVER;0;0;0;0;1;0;0;;0
8704;FORWARDING TABLE;PUBLIC-KEY;0;0;0;0;1;0;0;;0
8705;FORWARDING TABLE;PUBLIC-KEY ENCRYPTION;0;0;0;0;1;0;0;;0
8706;FORWARDING TABLE;REGISTERED DOMAIN;0;0;0;0;1;0;0;;0
8707;FORWARDING TABLE;REMOTE MAIL SERVER;0;0;0;0;1;0;0;;0
8708;FORWARDING TABLE;REMOTE SERVER;0;0;0;0;1;0;0;;0
8709;FORWARDING TABLE;REPEATER;0;0;0;0;1;0;0;;0
8710;FORWARDING TABLE;ROUTER;0;0;0;0;1;0;0;;0
8711;FORWARDING TABLE;SEARCH ENGINE;0;0;0;0;1;0;0;;0
8712;FORWARDING TABLE;SECURE SHELL;0;0;0;0;1;0;0;;0
8713;FORWARDING TABLE;SECURE SOCKET LAYER;0;0;0;0;1;0;0;;0
8714;FORWARDING TABLE;SERVER;0;0;0;0;1;0;0;;0
8715;FORWARDING TABLE;SERVER SIDE;0;0;0;0;1;0;0;;0
8716;FORWARDING TABLE;SERVLETS;0;0;0;0;1;0;0;;0
8717;FORWARDING TABLE;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8718;FORWARDING TABLE;SOFTWARE;0;0;0;0;1;0;0;;0
8719;FORWARDING TABLE;SPYWARE;0;0;0;0;1;0;0;;0
8720;FORWARDING TABLE;STAR;0;0;0;0;1;0;0;;0
8721;FORWARDING TABLE;SUBDOMAINS;0;0;0;0;1;0;0;;0
8722;FORWARDING TABLE;SWITCH;0;0;0;0;1;0;0;;0
8723;FORWARDING TABLE;TAG;0;0;0;0;1;0;0;;0
8724;FORWARDING TABLE;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8725;FORWARDING TABLE;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8726;FORWARDING TABLE;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8727;FORWARDING TABLE;TOP-LEVEL DOMAINS;0;0;0;0;1;0;0;;0
8728;FORWARDING TABLE;TRADITIONAL TELEPHONE;0;0;0;0;1;0;0;;0
8729;FORWARDING TABLE;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
8730;FORWARDING TABLE;TRANSPORT LAYER;0;0;0;0;1;0;0;;0
8731;FORWARDING TABLE;TROJAN HORSE;0;0;0;0;1;0;0;;0
8732;FORWARDING TABLE;UNIFORM RESOURCE LOCATOR;0;0;0;0;1;0;0;;0
8733;FORWARDING TABLE;VIRUS;0;0;0;0;1;0;0;;0
8734;FORWARDING TABLE;VOICE OVER INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
8735;FORWARDING TABLE;WEBSERVER;0;0;0;0;1;0;0;;0
8736;FORWARDING TABLE;WIDE AREA NETWORK;0;0;0;0;1;0;0;;0
8737;FORWARDING TABLE;WIFI NETWORK;0;0;0;0;1;0;0;;0
8738;FORWARDING TABLE;WIRELESS NETWORK;0;0;0;0;1;0;0;;0
8739;FORWARDING TABLE;WORLD WIDE WEB;0;0;0;0;1;0;0;;0
8740;FORWARDING TABLE;WORM;0;0;0;0;1;0;0;;0
8741;FORWARDING TABLE;SECOND GENERATION;0;0;0;0;1;0;0;;0
8742;FORWARDING TABLE;EMAIL;0;0;0;0;1;0;0;;0
8743;FORWARDING TABLE;CLIENT-SIDE;0;0;0;0;1;0;0;;0
8744;FORWARDING TABLE;SERVER-SIDE;0;0;0;0;1;0;0;;0
8745;FORWARDING TABLE;SERVLET;0;0;0;0;1;0;0;;0
8746;FORWARDING TABLE;WEBSERVERS;0;0;0;0;1;0;0;;0
8747;GATEWAY;1G;0;0;0;0;1;0;0;;0
8748;GATEWAY;3G;0;0;0;0;1;0;0;;0
8749;GATEWAY;4G;0;0;0;0;1;0;0;;0
8750;GATEWAY;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8751;GATEWAY;ACCESS POINT;0;0;0;0;1;0;0;;0
8752;GATEWAY;ACTIVE SERVER PAGE;0;0;0;0;1;0;0;;0
8753;GATEWAY;ADDRESSING SYSTEM;0;0;0;0;1;0;0;;0
8754;GATEWAY;ANTIVIRUS SOFTWARE;0;0;0;0;1;0;0;;0
8755;GATEWAY;APPLICATION LAYER;0;0;0;0;1;0;0;;0
8756;GATEWAY;AUDITING SOFTWARE;0;0;0;0;1;0;0;;0
8757;GATEWAY;BIT PATTERN;0;0;0;0;1;0;0;;0
8758;GATEWAY;BODY;0;0;0;0;1;0;0;;0
8759;GATEWAY;BRIDGE;0;0;0;0;1;0;0;;0
8760;GATEWAY;BROWSER;0;0;0;0;1;0;0;;0
8761;GATEWAY;BUS;0;0;0;0;1;0;0;;0
8762;GATEWAY;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
8763;GATEWAY;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;1;0;0;;0
8764;GATEWAY;CERTIFICATE;0;0;0;0;1;0;0;;0
8765;GATEWAY;CERTIFICATE AUTHORITY;0;0;0;0;1;0;0;;0
8766;GATEWAY;CLIENT SIDE;0;0;0;0;1;0;0;;0
8767;GATEWAY;CLIENT/SERVER MODEL;0;0;0;0;1;0;0;;0
8768;GATEWAY;CLOUD COMPUTING;0;0;0;0;1;0;0;;0
8769;GATEWAY;CLUSTER COMPUTE;0;0;0;0;1;0;0;;0
8770;GATEWAY;COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
8771;GATEWAY;COLLISION DETECTION;0;0;0;0;1;0;0;;0
8772;GATEWAY;COMPUTER;0;0;0;0;1;0;0;;0
8773;GATEWAY;COMPUTER SYSTEM;0;0;0;0;1;0;0;;0
8774;GATEWAY;CONTENT DELIVERY NETWORK;0;0;0;0;1;0;0;;0
8775;GATEWAY;DIGITAL SIGNATURE;0;0;0;0;1;0;0;;0
8776;GATEWAY;DISTRIBUTED SYSTEM;0;0;0;0;1;0;0;;0
8777;GATEWAY;DOMAIN;0;0;0;0;1;0;0;;0
8778;GATEWAY;DOMAIN NAME;0;0;0;0;1;0;0;;0
8779;GATEWAY;DOMAIN NAME SYSTEM;0;0;0;0;1;0;0;;0
8780;GATEWAY;ENCRYPTION;0;0;0;0;1;0;0;;0
8781;GATEWAY;END SYSTEM;0;0;0;0;1;0;0;;0
8782;GATEWAY;END USER;0;0;0;0;1;0;0;;0
8783;GATEWAY;ETHERNET NETWORK;0;0;0;0;1;0;0;;0
8784;GATEWAY;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
8785;GATEWAY;FILE SERVER;0;0;0;0;1;0;0;;0
8786;GATEWAY;FILE TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8787;GATEWAY;FORWARDING TABLE;0;0;0;0;1;0;0;;0
8788;GATEWAY;GATEWAY;0;0;0;0;1;0;0;;0
8789;GATEWAY;GRID COMPUTE;0;0;0;0;1;0;0;;0
8790;GATEWAY;HEAD;0;0;0;0;1;0;0;;0
8791;GATEWAY;HIDDEN TERMINAL PROBLEM;0;0;0;0;1;0;0;;0
8792;GATEWAY;HOP COUNT;0;0;0;0;1;0;0;;0
8793;GATEWAY;HOT SPOT;0;0;0;0;1;0;0;;0
8794;GATEWAY;HUB;0;0;0;0;1;0;0;;0
8795;GATEWAY;HYPERTEXT;0;0;0;0;1;0;0;;0
8796;GATEWAY;HYPERTEXT DOCUMENT;0;0;0;0;1;0;0;;0
8797;GATEWAY;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
8798;GATEWAY;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8799;GATEWAY;HYPERTEXT TRANSFER PROTOCOL SERVER;0;0;0;0;1;0;0;;0
8800;GATEWAY;INSTANT MESSAGING;0;0;0;0;1;0;0;;0
8801;GATEWAY;INTERNET;0;0;0;0;1;0;0;;0
8802;GATEWAY;INTERNET INFRASTRUCTURE;0;0;0;0;1;0;0;;0
8803;GATEWAY;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;1;0;0;;0
8804;GATEWAY;INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
8805;GATEWAY;INTERNET PROTOCOL ADDRESS;0;0;0;0;1;0;0;;0
8806;GATEWAY;INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
8807;GATEWAY;INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8808;GATEWAY;INTERNET SOFTWARE;0;0;0;0;1;0;0;;0
8809;GATEWAY;INTERNET2;0;0;0;0;1;0;0;;0
8810;GATEWAY;JAVASERVER PAGE;0;0;0;0;1;0;0;;0
8811;GATEWAY;LINK LAYER;0;0;0;0;1;0;0;;0
8812;GATEWAY;LOCAL AREA NETWORK;0;0;0;0;1;0;0;;0
8813;GATEWAY;MAGNETIC DISK;0;0;0;0;1;0;0;;0
8814;GATEWAY;MAIL SERVER;0;0;0;0;1;0;0;;0
8815;GATEWAY;MALICIOUS SOFTWARE;0;0;0;0;1;0;0;;0
8816;GATEWAY;MASS STORAGE;0;0;0;0;1;0;0;;0
8817;GATEWAY;METROPOLITAN AREA NETWORK;0;0;0;0;1;0;0;;0
8818;GATEWAY;MNEMONIC ADDRESS;0;0;0;0;1;0;0;;0
8819;GATEWAY;MNEMONIC DOMAIN NAME;0;0;0;0;1;0;0;;0
8820;GATEWAY;NAME SERVER;0;0;0;0;1;0;0;;0
8821;GATEWAY;NETWORK;0;0;0;0;1;0;0;;0
8822;GATEWAY;NETWORK LAYER;0;0;0;0;1;0;0;;0
8823;GATEWAY;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8824;GATEWAY;NETWORK SOFTWARE;0;0;0;0;1;0;0;;0
8825;GATEWAY;OPEN NETWORK;0;0;0;0;1;0;0;;0
8826;GATEWAY;PEER-TO-PEER MODEL;0;0;0;0;1;0;0;;0
8827;GATEWAY;PERSONAL AREA NETWORK;0;0;0;0;1;0;0;;0
8828;GATEWAY;PHISHING;0;0;0;0;1;0;0;;0
8829;GATEWAY;PHONE NETWORK;0;0;0;0;1;0;0;;0
8830;GATEWAY;PHP;0;0;0;0;1;0;0;;0
8831;GATEWAY;PORT NUMBER;0;0;0;0;1;0;0;;0
8832;GATEWAY;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;1;0;0;;0
8833;GATEWAY;PRINT SERVER;0;0;0;0;1;0;0;;0
8834;GATEWAY;PRIVATE-KEY;0;0;0;0;1;0;0;;0
8835;GATEWAY;PROTOCOL;0;0;0;0;1;0;0;;0
8836;GATEWAY;PROXY SERVER;0;0;0;0;1;0;0;;0
8837;GATEWAY;PUBLIC-KEY;0;0;0;0;1;0;0;;0
8838;GATEWAY;PUBLIC-KEY ENCRYPTION;0;0;0;0;1;0;0;;0
8839;GATEWAY;REGISTERED DOMAIN;0;0;0;0;1;0;0;;0
8840;GATEWAY;REMOTE MAIL SERVER;0;0;0;0;1;0;0;;0
8841;GATEWAY;REMOTE SERVER;0;0;0;0;1;0;0;;0
8842;GATEWAY;REPEATER;0;0;0;0;1;0;0;;0
8843;GATEWAY;ROUTER;0;0;0;0;1;0;0;;0
8844;GATEWAY;SEARCH ENGINE;0;0;0;0;1;0;0;;0
8845;GATEWAY;SECURE SHELL;0;0;0;0;1;0;0;;0
8846;GATEWAY;SECURE SOCKET LAYER;0;0;0;0;1;0;0;;0
8847;GATEWAY;SERVER SIDE;0;0;0;0;1;0;0;;0
8848;GATEWAY;SERVLETS;0;0;0;0;1;0;0;;0
8849;GATEWAY;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8850;GATEWAY;SOFTWARE;0;0;0;0;1;0;0;;0
8851;GATEWAY;SPYWARE;0;0;0;0;1;0;0;;0
8852;GATEWAY;STAR;0;0;0;0;1;0;0;;0
8853;GATEWAY;SUBDOMAINS;0;0;0;0;1;0;0;;0
8854;GATEWAY;SWITCH;0;0;0;0;1;0;0;;0
8855;GATEWAY;TAG;0;0;0;0;1;0;0;;0
8856;GATEWAY;TIER-1 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8857;GATEWAY;TIER-2 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8858;GATEWAY;TIER-3 INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8859;GATEWAY;TOP-LEVEL DOMAINS;0;0;0;0;1;0;0;;0
8860;GATEWAY;TRADITIONAL TELEPHONE;0;0;0;0;1;0;0;;0
8861;GATEWAY;TRANSMISSION CONTROL PROTOCOL;0;0;0;0;1;0;0;;0
8862;GATEWAY;TRANSMISSION CONTROL PROTOCOL/INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
8863;GATEWAY;TRANSPORT LAYER;0;0;0;0;1;0;0;;0
8864;GATEWAY;TROJAN HORSE;0;0;0;0;1;0;0;;0
8865;GATEWAY;UNIFORM RESOURCE LOCATOR;0;0;0;0;1;0;0;;0
8866;GATEWAY;USER DATAGRAM PROTOCOL;0;0;0;0;1;0;0;;0
8867;GATEWAY;VIRUS;0;0;0;0;1;0;0;;0
8868;GATEWAY;VOICE OVER INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
8869;GATEWAY;WEBSERVER;0;0;0;0;1;0;0;;0
8870;GATEWAY;WIDE AREA NETWORK;0;0;0;0;1;0;0;;0
8871;GATEWAY;WIFI NETWORK;0;0;0;0;1;0;0;;0
8872;GATEWAY;WIRELESS NETWORK;0;0;0;0;1;0;0;;0
8873;GATEWAY;WORLD WIDE WEB;0;0;0;0;1;0;0;;0
8874;GATEWAY;WORM;0;0;0;0;1;0;0;;0
8875;GATEWAY;SECOND GENERATION;0;0;0;0;1;0;0;;0
8876;GATEWAY;CLIENT-SIDE;0;0;0;0;1;0;0;;0
8877;GATEWAY;SERVER-SIDE;0;0;0;0;1;0;0;;0
8878;GATEWAY;SERVLET;0;0;0;0;1;0;0;;0
8879;GATEWAY;WEBSERVERS;0;0;0;0;1;0;0;;0
8880;GRID COMPUTE;1G;0;0;0;0;1;0;0;;0
8881;GRID COMPUTE;3G;0;0;0;0;1;0;0;;0
8882;GRID COMPUTE;4G;0;0;0;0;1;0;0;;0
8883;GRID COMPUTE;ACCESS INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8884;GRID COMPUTE;ACCESS POINT;0;0;0;0;1;0;0;;0
8885;GRID COMPUTE;ACTIVE SERVER PAGE;0;0;0;0;1;0;0;;0
8886;GRID COMPUTE;ADDRESSING SYSTEM;0;0;0;0;1;0;0;;0
8887;GRID COMPUTE;ANTIVIRUS SOFTWARE;0;0;0;0;1;0;0;;0
8888;GRID COMPUTE;APPLICATION LAYER;0;0;0;0;1;0;0;;0
8889;GRID COMPUTE;AUDITING SOFTWARE;0;0;0;0;1;0;0;;0
8890;GRID COMPUTE;BIT PATTERN;0;0;0;0;1;0;0;;0
8891;GRID COMPUTE;BODY;0;0;0;0;1;0;0;;0
8892;GRID COMPUTE;BRIDGE;0;0;0;0;1;0;0;;0
8893;GRID COMPUTE;BROWSER;0;0;0;0;1;0;0;;0
8894;GRID COMPUTE;BUS;0;0;0;0;1;0;0;;0
8895;GRID COMPUTE;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
8896;GRID COMPUTE;CARRIER SENSE , MULTIPLE ACCESS WITH COLLISION DETECTION;0;0;0;0;1;0;0;;0
8897;GRID COMPUTE;CERTIFICATE;0;0;0;0;1;0;0;;0
8898;GRID COMPUTE;CERTIFICATE AUTHORITY;0;0;0;0;1;0;0;;0
8899;GRID COMPUTE;CLIENT;0;0;0;0;1;0;0;;0
8900;GRID COMPUTE;CLIENT SIDE;0;0;0;0;1;0;0;;0
8901;GRID COMPUTE;CLIENT/SERVER MODEL;0;0;0;0;1;0;0;;0
8902;GRID COMPUTE;CLOUD COMPUTING;0;0;0;0;1;0;0;;0
8903;GRID COMPUTE;CLUSTER COMPUTE;0;0;0;0;1;0;0;;0
8904;GRID COMPUTE;COLLISION AVOIDANCE;0;0;0;0;1;0;0;;0
8905;GRID COMPUTE;COLLISION DETECTION;0;0;0;0;1;0;0;;0
8906;GRID COMPUTE;COMPUTER;0;0;0;0;1;0;0;;0
8907;GRID COMPUTE;COMPUTER SYSTEM;0;0;0;0;1;0;0;;0
8908;GRID COMPUTE;CONTENT DELIVERY NETWORK;0;0;0;0;1;0;0;;0
8909;GRID COMPUTE;DENIAL OF SERVICE;0;0;0;0;1;0;0;;0
8910;GRID COMPUTE;DIGITAL SIGNATURE;0;0;0;0;1;0;0;;0
8911;GRID COMPUTE;DISTRIBUTED SYSTEM;0;0;0;0;1;0;0;;0
8912;GRID COMPUTE;DOMAIN;0;0;0;0;1;0;0;;0
8913;GRID COMPUTE;DOMAIN NAME;0;0;0;0;1;0;0;;0
8914;GRID COMPUTE;DOMAIN NAME SYSTEM;0;0;0;0;1;0;0;;0
8915;GRID COMPUTE;ENCRYPTION;0;0;0;0;1;0;0;;0
8916;GRID COMPUTE;END SYSTEM;0;0;0;0;1;0;0;;0
8917;GRID COMPUTE;END USER;0;0;0;0;1;0;0;;0
8918;GRID COMPUTE;ETHERNET NETWORK;0;0;0;0;1;0;0;;0
8919;GRID COMPUTE;EXTENSIBLE MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
8920;GRID COMPUTE;FILE SERVER;0;0;0;0;1;0;0;;0
8921;GRID COMPUTE;FILE TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8922;GRID COMPUTE;FIREWALL;0;0;0;0;1;0;0;;0
8923;GRID COMPUTE;FORWARDING TABLE;0;0;0;0;1;0;0;;0
8924;GRID COMPUTE;GATEWAY;0;0;0;0;1;0;0;;0
8925;GRID COMPUTE;GRID COMPUTE;0;0;0;0;1;0;0;;0
8926;GRID COMPUTE;HEAD;0;0;0;0;1;0;0;;0
8927;GRID COMPUTE;HIDDEN TERMINAL PROBLEM;0;0;0;0;1;0;0;;0
8928;GRID COMPUTE;HOP COUNT;0;0;0;0;1;0;0;;0
8929;GRID COMPUTE;HOT SPOT;0;0;0;0;1;0;0;;0
8930;GRID COMPUTE;HUB;0;0;0;0;1;0;0;;0
8931;GRID COMPUTE;HYPERTEXT;0;0;0;0;1;0;0;;0
8932;GRID COMPUTE;HYPERTEXT DOCUMENT;0;0;0;0;1;0;0;;0
8933;GRID COMPUTE;HYPERTEXT MARKUP LANGUAGE;0;0;0;0;1;0;0;;0
8934;GRID COMPUTE;HYPERTEXT TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8935;GRID COMPUTE;HYPERTEXT TRANSFER PROTOCOL SERVER;0;0;0;0;1;0;0;;0
8936;GRID COMPUTE;INSTANT MESSAGING;0;0;0;0;1;0;0;;0
8937;GRID COMPUTE;INTERNET;0;0;0;0;1;0;0;;0
8938;GRID COMPUTE;INTERNET INFRASTRUCTURE;0;0;0;0;1;0;0;;0
8939;GRID COMPUTE;INTERNET MAIL ACCESS PROTOCOL;0;0;0;0;1;0;0;;0
8940;GRID COMPUTE;INTERNET PROTOCOL;0;0;0;0;1;0;0;;0
8941;GRID COMPUTE;INTERNET PROTOCOL ADDRESS;0;0;0;0;1;0;0;;0
8942;GRID COMPUTE;INTERNET PROTOCOL NETWORK;0;0;0;0;1;0;0;;0
8943;GRID COMPUTE;INTERNET SERVICE PROVIDER;0;0;0;0;1;0;0;;0
8944;GRID COMPUTE;INTERNET SOFTWARE;0;0;0;0;1;0;0;;0
8945;GRID COMPUTE;INTERNET2;0;0;0;0;1;0;0;;0
8946;GRID COMPUTE;INTERPROCESS COMMUNICATION;0;0;0;0;1;0;0;;0
8947;GRID COMPUTE;INTRANET;0;0;0;0;1;0;0;;0
8948;GRID COMPUTE;JAVASERVER PAGE;0;0;0;0;1;0;0;;0
8949;GRID COMPUTE;LINK LAYER;0;0;0;0;1;0;0;;0
8950;GRID COMPUTE;LOCAL AREA NETWORK;0;0;0;0;1;0;0;;0
8951;GRID COMPUTE;MAGNETIC DISK;0;0;0;0;1;0;0;;0
8952;GRID COMPUTE;MAIL SERVER;0;0;0;0;1;0;0;;0
8953;GRID COMPUTE;MALICIOUS SOFTWARE;0;0;0;0;1;0;0;;0
8954;GRID COMPUTE;MASS STORAGE;0;0;0;0;1;0;0;;0
8955;GRID COMPUTE;METROPOLITAN AREA NETWORK;0;0;0;0;1;0;0;;0
8956;GRID COMPUTE;MNEMONIC ADDRESS;0;0;0;0;1;0;0;;0
8957;GRID COMPUTE;MNEMONIC DOMAIN NAME;0;0;0;0;1;0;0;;0
8958;GRID COMPUTE;NAME SERVER;0;0;0;0;1;0;0;;0
8959;GRID COMPUTE;NETWORK;0;0;0;0;1;0;0;;0
8960;GRID COMPUTE;NETWORK LAYER;0;0;0;0;1;0;0;;0
8961;GRID COMPUTE;NETWORK NEWS TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8962;GRID COMPUTE;NETWORK SOFTWARE;0;0;0;0;1;0;0;;0
8963;GRID COMPUTE;OPEN NETWORK;0;0;0;0;1;0;0;;0
8964;GRID COMPUTE;PEER-TO-PEER MODEL;0;0;0;0;1;0;0;;0
8965;GRID COMPUTE;PERSONAL AREA NETWORK;0;0;0;0;1;0;0;;0
8966;GRID COMPUTE;PHISHING;0;0;0;0;1;0;0;;0
8967;GRID COMPUTE;PHONE NETWORK;0;0;0;0;1;0;0;;0
8968;GRID COMPUTE;PHP;0;0;0;0;1;0;0;;0
8969;GRID COMPUTE;PORT NUMBER;0;0;0;0;1;0;0;;0
8970;GRID COMPUTE;POST OFFICE PROTOCOL VERSION 3;0;0;0;0;1;0;0;;0
8971;GRID COMPUTE;PRINT SERVER;0;0;0;0;1;0;0;;0
8972;GRID COMPUTE;PRIVATE-KEY;0;0;0;0;1;0;0;;0
8973;GRID COMPUTE;PROTOCOL;0;0;0;0;1;0;0;;0
8974;GRID COMPUTE;PROXY SERVER;0;0;0;0;1;0;0;;0
8975;GRID COMPUTE;PUBLIC-KEY;0;0;0;0;1;0;0;;0
8976;GRID COMPUTE;PUBLIC-KEY ENCRYPTION;0;0;0;0;1;0;0;;0
8977;GRID COMPUTE;REGISTERED DOMAIN;0;0;0;0;1;0;0;;0
8978;GRID COMPUTE;REMOTE MAIL SERVER;0;0;0;0;1;0;0;;0
8979;GRID COMPUTE;REMOTE SERVER;0;0;0;0;1;0;0;;0
8980;GRID COMPUTE;REPEATER;0;0;0;0;1;0;0;;0
8981;GRID COMPUTE;ROUTER;0;0;0;0;1;0;0;;0
8982;GRID COMPUTE;SEARCH ENGINE;0;0;0;0;1;0;0;;0
8983;GRID COMPUTE;SECURE SHELL;0;0;0;0;1;0;0;;0
8984;GRID COMPUTE;SECURE SOCKET LAYER;0;0;0;0;1;0;0;;0
8985;GRID COMPUTE;SERVER;0;0;0;0;1;0;0;;0
8986;GRID COMPUTE;SERVER SIDE;0;0;0;0;1;0;0;;0
8987;GRID COMPUTE;SERVLETS;0;0;0;0;1;0;0;;0
8988;GRID COMPUTE;SIMPLE MAIL TRANSFER PROTOCOL;0;0;0;0;1;0;0;;0
8989;GRID COMPUTE;SOFTWARE;0;0;0;0;1;0;0;;0
8990;GRID COMPUTE;SPYWARE;0;0;0;0;1;0;0;;0
